sample_id,label,type,repository,commit_hash,path,start_line,end_line,link,language
9095246,data_class,class,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d,/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/StableValue.java,28,50,https://github.com/oracle/fastr/blob/a1ee49060317621c0c9eceea8ec60040aca59b2d/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/StableValue.java/#L28-L50,java
3797964,data_class,class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java,93,96,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java/#L93-L96,java
3954827,data_class,class,git@github.com:apache/apex-malhar.git,1acaf15f425d72f19bb590c667987ed5d81d7f25,/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java,32,60,https://github.com/apache/apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java/#L32-L60,java
8192759,data_class,class,git@github.com:apache/commons-jelly.git,48c008cc2328402e0976295625b32c5197ba2324,/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java,32,57,https://github.com/apache/commons-jelly/blob/48c008cc2328402e0976295625b32c5197ba2324/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java/#L32-L57,java
6207228,data_class,class,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/partition/ConstantPartitioner.java,22,103,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/partition/ConstantPartitioner.java/#L22-L103,java
3974797,data_class,class,git@github.com:apache/avro.git,1119b6eb5b92730b27e9798793bc67f192591c15,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,22,61,https://github.com/apache/avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java/#L22-L61,java
6254667,data_class,class,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/FilterParams.java,22,123,https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/FilterParams.java/#L22-L123,java
5388415,data_class,class,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/main/java/org/apache/phoenix/schema/stats/StatisticsCollectionRunTracker.java,129,159,https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/main/java/org/apache/phoenix/schema/stats/StatisticsCollectionRunTracker.java/#L129-L159,java
6573709,data_class,class,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java,22,45,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java/#L22-L45,java
8187132,data_class,class,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java,27,74,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java/#L27-L74,java
7762191,data_class,class,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5,/indexing-service/src/main/java/org/apache/druid/indexing/worker/WorkerHistoryItem.java,64,89,https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/indexing-service/src/main/java/org/apache/druid/indexing/worker/WorkerHistoryItem.java/#L64-L89,java
3791832,data_class,class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java,37,356,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java/#L37-L356,java
9136234,data_class,class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ItemContent.java,22,112,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences/ItemContent.java/#L22-L112,java
5354848,data_class,class,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ecore/EObject.java,57,262,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ecore/EObject.java/#L57-L262,java
6293765,data_class,class,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/UpgradeRequest.java,32,323,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/UpgradeRequest.java/#L32-L323,java
6281870,data_class,class,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java,27,66,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java/#L27-L66,java
3977344,data_class,class,git@github.com:apache/attic-polygene-java.git,031beef870302a0bd01bd5895ce849e00f2d5d5b,/core/runtime/src/main/java/org/apache/polygene/runtime/value/ReferenceProperty.java,28,54,https://github.com/apache/attic-polygene-java/blob/031beef870302a0bd01bd5895ce849e00f2d5d5b/core/runtime/src/main/java/org/apache/polygene/runtime/value/ReferenceProperty.java/#L28-L54,java
6463026,data_class,class,git@github.com:eclipse/packagedrone.git,3869c1643cdc6f7cb8b26097a7b6994683b13d7e,/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformation.java,377,406,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformation.java/#L377-L406,java
5153171,non_smells,class,git@github.com:apache/meecrowave.git,d1392c88faf48c8a3a3c544949d6ebcdfbd25229,/meecrowave-oauth2/src/main/java/org/apache/meecrowave/oauth2/resource/OAuth2TokenService.java,41,80,https://github.com/apache/meecrowave/blob/d1392c88faf48c8a3a3c544949d6ebcdfbd25229/meecrowave-oauth2/src/main/java/org/apache/meecrowave/oauth2/resource/OAuth2TokenService.java/#L41-L80,java
5097365,non_smells,class,git@github.com:apache/marmotta.git,28c9b8b0791ea1693578af302981a1358e56933d,/platform/marmotta-core/src/main/java/org/apache/marmotta/platform/core/logging/SystemLoggingModule.java,32,87,https://github.com/apache/marmotta/blob/28c9b8b0791ea1693578af302981a1358e56933d/platform/marmotta-core/src/main/java/org/apache/marmotta/platform/core/logging/SystemLoggingModule.java/#L32-L87,java
4672583,non_smells,function,git@github.com:apache/hadoop-mapreduce.git,307cb5b316e10defdbbc228d8cdcdb627191ea15,/src/java/org/apache/hadoop/mapred/JobInProgress.java,1586,1597,https://github.com/apache/hadoop-mapreduce/blob/307cb5b316e10defdbbc228d8cdcdb627191ea15/src/java/org/apache/hadoop/mapred/JobInProgress.java/#L1586-L1597,java
9234588,non_smells,class,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/sun/security/ssl/SupportedGroupsExtension.java,904,975,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/sun/security/ssl/SupportedGroupsExtension.java/#L904-L975,java
5638052,non_smells,function,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java,426,435,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java/#L426-L435,java
8152579,non_smells,function,git@github.com:apache/axis1-java.git,7043f1ab0397d1ae35f879f2bcc99be1e9b55644,/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/JMSEndpoint.java,106,110,https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/JMSEndpoint.java/#L106-L110,java
5573352,non_smells,class,git@github.com:apache/servicecomb-java-chassis.git,72cd0e137c4a0c3b899adfa6e19e2fd590743014,/metrics/metrics-core/src/main/java/org/apache/servicecomb/metrics/core/meter/invocation/EdgeInvocationMeters.java,23,32,https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/metrics/metrics-core/src/main/java/org/apache/servicecomb/metrics/core/meter/invocation/EdgeInvocationMeters.java/#L23-L32,java
7017732,non_smells,class,git@github.com:google/volley.git,95a6796c40f570a723a73d9360dddbd0994ed1d4,/src/main/java/com/android/volley/TimeoutError.java,20,21,https://github.com/google/volley/blob/95a6796c40f570a723a73d9360dddbd0994ed1d4/src/main/java/com/android/volley/TimeoutError.java/#L20-L21,java
4168378,non_smells,class,git@github.com:apache/chukwa.git,65f6972859115a4ddad6def06475465f0971e9ae,/src/main/java/org/apache/hadoop/chukwa/analysis/salsa/fsm/FSMIntermedEntryPartitioner.java,25,39,https://github.com/apache/chukwa/blob/65f6972859115a4ddad6def06475465f0971e9ae/src/main/java/org/apache/hadoop/chukwa/analysis/salsa/fsm/FSMIntermedEntryPartitioner.java/#L25-L39,java
4221494,non_smells,class,git@github.com:apache/cassandra.git,e191aff385053bdb5325f15bc6d16d2dc0ee0589,/src/java/org/apache/cassandra/hadoop/cql3/CqlOutputFormat.java,55,143,https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/hadoop/cql3/CqlOutputFormat.java/#L55-L143,java
7306229,non_smells,function,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java,317,325,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java/#L317-L325,java
4627580,non_smells,class,git@github.com:apache/hadoop-hdfs.git,b2d2a3262c587638db04c2991d48656b3d06275c,/src/java/org/apache/hadoop/hdfs/protocol/RecoveryInProgressException.java,28,36,https://github.com/apache/hadoop-hdfs/blob/b2d2a3262c587638db04c2991d48656b3d06275c/src/java/org/apache/hadoop/hdfs/protocol/RecoveryInProgressException.java/#L28-L36,java
3813750,non_smells,class,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/ClusterControl.java,48,210,https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/ClusterControl.java/#L48-L210,java
5904263,non_smells,function,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa,/src/org/apache/xml/dtm/ref/DTMNodeProxy.java,967,970,https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xml/dtm/ref/DTMNodeProxy.java/#L967-L970,java
6512990,non_smells,function,git@github.com:eclipse/triquetrum.git,e4c5834ce3d68bd97820157d426a427dfe8e2a9b,/plugins/extras/org.eclipse.triquetrum.scisoft.analysis.rpc/src/main/java/org/eclipse/triquetrum/scisoft/analysis/rpc/AnalysisRpcRemoteException.java,46,52,https://github.com/eclipse/triquetrum/blob/e4c5834ce3d68bd97820157d426a427dfe8e2a9b/plugins/extras/org.eclipse.triquetrum.scisoft.analysis.rpc/src/main/java/org/eclipse/triquetrum/scisoft/analysis/rpc/AnalysisRpcRemoteException.java/#L46-L52,java
9110608,non_smells,function,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/olap/data/impl/facttable/FTAggregationHelper.java,63,82,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/olap/data/impl/facttable/FTAggregationHelper.java/#L63-L82,java
6010190,non_smells,class,git@github.com:cloudfoundry/cf-java-client.git,6fabcf647302158b638cf2c44cee389e1df9b964,/cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/applications/WordListRandomWords.java,28,67,https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/applications/WordListRandomWords.java/#L28-L67,java
6560581,non_smells,class,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IPluginContribution.java,21,35,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IPluginContribution.java/#L21-L35,java
5266377,non_smells,class,git@github.com:apache/opennlp-sandbox.git,37af4c6d42a9affba4f7c9bbc64175768750563f,/corpus-server-tools/src/main/java/org/apache/opennlp/corpus_server/tools/RemoveCAS.java,29,49,https://github.com/apache/opennlp-sandbox/blob/37af4c6d42a9affba4f7c9bbc64175768750563f/corpus-server-tools/src/main/java/org/apache/opennlp/corpus_server/tools/RemoveCAS.java/#L29-L49,java
9481601,non_smells,function,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/impl/pb/client/ClientAMProtocolPBClientImpl.java,138,147,https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/impl/pb/client/ClientAMProtocolPBClientImpl.java/#L138-L147,java
5983157,non_smells,class,git@github.com:aws/aws-toolkit-eclipse.git,49026f53fdd4f80a7fb997c9e40fe6e638a26edc,/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/swt/CompositeBuilder.java,27,144,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/swt/CompositeBuilder.java/#L27-L144,java
4737348,non_smells,function,git@github.com:apache/incubator-heron.git,17f1b06fffed0c242b181b3e945c7e6a31478751,/heron/instance/src/java/org/apache/heron/network/StreamManagerClient.java,78,102,https://github.com/apache/incubator-heron/blob/17f1b06fffed0c242b181b3e945c7e6a31478751/heron/instance/src/java/org/apache/heron/network/StreamManagerClient.java/#L78-L102,java
7188797,non_smells,class,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-core/src/main/java/com/oracle/bmc/core/requests/ListCrossConnectGroupsRequest.java,8,198,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/requests/ListCrossConnectGroupsRequest.java/#L8-L198,java
8008638,non_smells,function,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/linking/importUriUi/impl/ImportImpl.java,100,109,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/linking/importUriUi/impl/ImportImpl.java/#L100-L109,java
7409821,non_smells,function,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/compiler/src/org.graalvm.compiler.graph/src/org/graalvm/compiler/graph/NodeList.java,129,132,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.graph/src/org/graalvm/compiler/graph/NodeList.java/#L129-L132,java
7198305,non_smells,class,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-core/src/main/java/com/oracle/bmc/core/responses/ListBootVolumeAttachmentsResponse.java,33,45,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-core/src/main/java/com/oracle/bmc/core/responses/ListBootVolumeAttachmentsResponse.java/#L33-L45,java
3919373,non_smells,function,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,51667,51671,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L51667-L51671,java
6696450,non_smells,class,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/web/tests/org.eclipse.wst.html.ui.tests/src/org/eclipse/wst/html/ui/tests/HTMLUITestsPlugin.java,23,70,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/web/tests/org.eclipse.wst.html.ui.tests/src/org/eclipse/wst/html/ui/tests/HTMLUITestsPlugin.java/#L23-L70,java
4232859,non_smells,function,git@github.com:apache/commons-collections.git,bb0781551c7f1d7ddd28733acff95e1f130e766c,/src/main/java/org/apache/commons/collections4/PredicateUtils.java,303,306,https://github.com/apache/commons-collections/blob/bb0781551c7f1d7ddd28733acff95e1f130e766c/src/main/java/org/apache/commons/collections4/PredicateUtils.java/#L303-L306,java
7413911,non_smells,function,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/debug/value/LLVMDebugObject.java,449,460,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/debug/value/LLVMDebugObject.java/#L449-L460,java
3937045,non_smells,class,git@github.com:apache/aries.git,52293d20268de7c98833846ded2b70d6476773de,/jndi/jndi-url/src/main/java/org/apache/aries/jndi/url/AbstractName.java,28,84,https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/jndi/jndi-url/src/main/java/org/apache/aries/jndi/url/AbstractName.java/#L28-L84,java
3710201,non_smells,class,git@github.com:alibaba/atlas.git,e8c7b3f1ff14b2a1df64321c6992b796cae7d732,/atlas-gradle-plugin/dexpatch/src/main/java/com/taobao/android/dex/Leb128.java,26,161,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/dexpatch/src/main/java/com/taobao/android/dex/Leb128.java/#L26-L161,java
4271174,non_smells,class,git@github.com:apache/commons-math.git,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07,/src/main/java/org/apache/commons/math4/stat/descriptive/moment/SecondMoment.java,48,132,https://github.com/apache/commons-math/blob/f3719d89ab6a928e8618bbe6a7da8214d9d6eb07/src/main/java/org/apache/commons/math4/stat/descriptive/moment/SecondMoment.java/#L48-L132,java
7412708,non_smells,class,git@github.com:spring-projects/spring-data-geode.git,5dc269da02933c9e9031f38ff1b27b8b1ee7c31b,/src/main/java/org/springframework/data/gemfire/config/xml/GatewayReceiverParser.java,34,65,https://github.com/spring-projects/spring-data-geode/blob/5dc269da02933c9e9031f38ff1b27b8b1ee7c31b/src/main/java/org/springframework/data/gemfire/config/xml/GatewayReceiverParser.java/#L34-L65,java
7543232,non_smells,function,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857,/spring-integration-core/src/main/java/org/springframework/integration/router/AbstractMappingMessageRouter.java,158,164,https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-core/src/main/java/org/springframework/integration/router/AbstractMappingMessageRouter.java/#L158-L164,java
7270024,non_smells,function,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b,/visualvm/libs.profiler/lib.profiler.charts/src/org/graalvm/visualvm/lib/charts/xy/synchronous/SynchronousXYItemMarker.java,239,249,https://github.com/oracle/visualvm/blob/d9b10575b53d535e10c6e8c41831ebe38483c65b/visualvm/libs.profiler/lib.profiler.charts/src/org/graalvm/visualvm/lib/charts/xy/synchronous/SynchronousXYItemMarker.java/#L239-L249,java
7755095,non_smells,function,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741,/brooklyn-server/camp/camp-server/src/main/java/org/apache/brooklyn/camp/server/dto/ApplicationComponentDto.java,52,55,https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-server/camp/camp-server/src/main/java/org/apache/brooklyn/camp/server/dto/ApplicationComponentDto.java/#L52-L55,java
7568142,non_smells,function,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java,158,162,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java/#L158-L162,java
8435719,non_smells,class,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-http-common/src/main/java/org/apache/camel/http/common/HttpRestHeaderFilterStrategy.java,21,56,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-http-common/src/main/java/org/apache/camel/http/common/HttpRestHeaderFilterStrategy.java/#L21-L56,java
5520288,non_smells,class,git@github.com:apache/ranger.git,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7,/kms/src/main/java/org/apache/hadoop/crypto/key/RangerKeyStore.java,693,714,https://github.com/apache/ranger/blob/7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7/kms/src/main/java/org/apache/hadoop/crypto/key/RangerKeyStore.java/#L693-L714,java
6982100,non_smells,class,git@github.com:google/j2cl.git,f233ebf547cce390cf87ce346ed82e0512f4fbe1,/transpiler/javatests/com/google/j2cl/transpiler/integration/allsimplebridges/Tester929.java,20,35,https://github.com/google/j2cl/blob/f233ebf547cce390cf87ce346ed82e0512f4fbe1/transpiler/javatests/com/google/j2cl/transpiler/integration/allsimplebridges/Tester929.java/#L20-L35,java
5366640,long_method,function,git@github.com:apache/pig.git,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,/src/org/apache/pig/PigServer.java,223,296,https://github.com/apache/pig/blob/17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f/src/org/apache/pig/PigServer.java/#L223-L296,java
7958322,long_method,function,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/function/ExtractToFunctionWizardParamsPage.java,75,111,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titanium.refactoring/src/org/eclipse/titanium/refactoring/function/ExtractToFunctionWizardParamsPage.java/#L75-L111,java
6276517,long_method,function,git@github.com:eclipse/jgit.git,00523f38a19b073990239b0f837efa14197764c7,/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/pack/PackWriter.java,1777,1995,https://github.com/eclipse/jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/pack/PackWriter.java/#L1777-L1995,java
8148121,long_method,function,git@github.com:alibaba/cobar.git,bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5,/server/src/main/server/com/alibaba/cobar/server/parser/ServerParseSet.java,192,226,https://github.com/alibaba/cobar/blob/bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5/server/src/main/server/com/alibaba/cobar/server/parser/ServerParseSet.java/#L192-L226,java
7356984,long_method,function,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java,518,559,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java/#L518-L559,java
9049868,long_method,function,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/FullSourceWorkspaceFormatterTests.java,135,162,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/FullSourceWorkspaceFormatterTests.java/#L135-L162,java
4336814,long_method,function,git@github.com:apache/directory-server.git,310007cc1c7eb5415f93bed67d5553bc70980820,/jdbm-partition/src/main/java/org/apache/directory/server/core/partition/impl/btree/jdbm/DupsCursor.java,174,247,https://github.com/apache/directory-server/blob/310007cc1c7eb5415f93bed67d5553bc70980820/jdbm-partition/src/main/java/org/apache/directory/server/core/partition/impl/btree/jdbm/DupsCursor.java/#L174-L247,java
4490338,long_method,function,git@github.com:apache/ctakes.git,79be3ba2833857714bb301449f021cca36f373e6,/ctakes-coreference/src/main/java/org/apache/ctakes/coreference/ae/features/cluster/MentionClusterStringFeaturesExtractor.java,35,105,https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-coreference/src/main/java/org/apache/ctakes/coreference/ae/features/cluster/MentionClusterStringFeaturesExtractor.java/#L35-L105,java
