id,language,label,code_path,label_source,source
java_non_smells_019,java,non_smells,java\non_smells\java_non_smells_019.java,mlcq,git@github.com:apache/xalan-j.git@cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa:/src/org/apache/xml/dtm/ref/DTMNodeProxy.java:967-970
java_non_smells_020,java,non_smells,java\non_smells\java_non_smells_020.java,mlcq,git@github.com:cloudfoundry/cf-java-client.git@6fabcf647302158b638cf2c44cee389e1df9b964:/cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/applications/WordListRandomWords.java:28-67
java_non_smells_021,java,non_smells,java\non_smells\java_non_smells_021.java,mlcq,git@github.com:eclipse/kura.git@5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a:/kura/org.eclipse.kura.api/src/main/java/org/eclipse/kura/bluetooth/le/beacon/AdvertisingReportRecord.java:30-32
java_non_smells_022,java,non_smells,java\non_smells\java_non_smells_022.java,mlcq,git@github.com:eclipse/triquetrum.git@e4c5834ce3d68bd97820157d426a427dfe8e2a9b:/plugins/extras/org.eclipse.triquetrum.scisoft.analysis.rpc/src/main/java/org/eclipse/triquetrum/scisoft/analysis/rpc/AnalysisRpcRemoteException.java:46-52
java_non_smells_023,java,non_smells,java\non_smells\java_non_smells_023.java,mlcq,git@github.com:google/j2cl.git@f233ebf547cce390cf87ce346ed82e0512f4fbe1:/transpiler/javatests/com/google/j2cl/transpiler/integration/allsimplebridges/Tester929.java:20-35
java_non_smells_024,java,non_smells,java\non_smells\java_non_smells_024.java,mlcq,git@github.com:google/volley.git@95a6796c40f570a723a73d9360dddbd0994ed1d4:/src/main/java/com/android/volley/TimeoutError.java:20-21
java_non_smells_025,java,non_smells,java\non_smells\java_non_smells_025.java,mlcq,git@github.com:linkedin/rest.li.git@ad74aa98da8a55ad9c339d0769a3e8fb495765af:/restli-client/src/main/java/com/linkedin/restli/client/base/BatchDeleteRequestBuilderBase.java:92-97
java_non_smells_026,java,non_smells,java\non_smells\java_non_smells_026.java,mlcq,git@github.com:oracle/oci-java-sdk.git@76e9cecd7b309d9f12e5efe96c74167c66a98872:/bmc-core/src/main/java/com/oracle/bmc/core/responses/ListBootVolumeAttachmentsResponse.java:33-45
java_non_smells_027,java,non_smells,java\non_smells\java_non_smells_027.java,mlcq,git@github.com:oracle/visualvm.git@d9b10575b53d535e10c6e8c41831ebe38483c65b:/visualvm/libs.profiler/lib.profiler.charts/src/org/graalvm/visualvm/lib/charts/xy/synchronous/SynchronousXYItemMarker.java:239-249
java_non_smells_028,java,non_smells,java\non_smells\java_non_smells_028.java,mlcq,git@github.com:Microsoft/team-explorer-everywhere.git@89ab2a4847aec8ec2afdf36c3f6287dd03bd558d:/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java:317-325
java_non_smells_029,java,non_smells,java\non_smells\java_non_smells_029.java,mlcq,git@github.com:oracle/graal.git@4deb681aaaa79c248115037fc8e399c9876619fd:/compiler/src/org.graalvm.compiler.graph/src/org/graalvm/compiler/graph/NodeList.java:129-132
java_non_smells_030,java,non_smells,java\non_smells\java_non_smells_030.java,mlcq,git@github.com:spring-projects/spring-data-geode.git@5dc269da02933c9e9031f38ff1b27b8b1ee7c31b:/src/main/java/org/springframework/data/gemfire/config/xml/GatewayReceiverParser.java:34-65
java_non_smells_031,java,non_smells,java\non_smells\java_non_smells_031.java,mlcq,git@github.com:oracle/graal.git@4deb681aaaa79c248115037fc8e399c9876619fd:/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/debug/value/LLVMDebugObject.java:449-460
java_non_smells_032,java,non_smells,java\non_smells\java_non_smells_032.java,mlcq,git@github.com:spring-projects/spring-integration.git@872302de6e98c1fd34e3192d8e4de244008ca857:/spring-integration-core/src/main/java/org/springframework/integration/router/AbstractMappingMessageRouter.java:158-164
java_non_smells_033,java,non_smells,java\non_smells\java_non_smells_033.java,mlcq,git@github.com:spring-projects/spring-integration.git@872302de6e98c1fd34e3192d8e4de244008ca857:/spring-integration-ws/src/main/java/org/springframework/integration/ws/config/WebServiceOutboundGatewayParser.java:47-51
java_non_smells_034,java,non_smells,java\non_smells\java_non_smells_034.java,mlcq,git@github.com:spring-projects/spring-framework.git@3a0f309e2c9fdbbf7fb2d348be861528177f8555:/spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java:158-162
java_non_smells_035,java,non_smells,java\non_smells\java_non_smells_035.java,mlcq,git@github.com:apache/incubator-brooklyn.git@337a5d22d5e9c98cc96ea1085383cbed1ee0b741:/brooklyn-server/camp/camp-server/src/main/java/org/apache/brooklyn/camp/server/dto/ApplicationComponentDto.java:52-55
java_non_smells_036,java,non_smells,java\non_smells\java_non_smells_036.java,mlcq,git@github.com:eclipse/xtext-eclipse.git@0c7546b6aaf3644a77fc68eef9f3da368cbbeabd:/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/linking/importUriUi/impl/ImportImpl.java:100-109
java_non_smells_037,java,non_smells,java\non_smells\java_non_smells_037.java,mlcq,git@github.com:eclipse/org.aspectj.git@370f291c359cd159c5f3f0abd6e9e53e81234a07:/ajbrowser/src/main/java/org/aspectj/tools/ajbrowser/ui/BasicEditor.java:76-82
java_non_smells_038,java,non_smells,java\non_smells\java_non_smells_038.java,mlcq,git@github.com:apache/camel.git@8a85a70643c4d6eec2d3abddeea44ecb06c2f486:/components/camel-http-common/src/main/java/org/apache/camel/http/common/HttpRestHeaderFilterStrategy.java:21-56
java_non_smells_039,java,non_smells,java\non_smells\java_non_smells_039.java,mlcq,git@github.com:apache/lucene-solr.git@bca22d58e2d126ec6d349d375d3ea028892104e1:/lucene/core/src/java/org/apache/lucene/document/IntRange.java:43-266
java_non_smells_040,java,non_smells,java\non_smells\java_non_smells_040.java,mlcq,git@github.com:eclipse/birt.git@f89264810347de98702db45386a822aabc0fadbf:/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/olap/data/impl/facttable/FTAggregationHelper.java:63-82
java_non_smells_041,java,non_smells,java\non_smells\java_non_smells_041.java,mlcq,git@github.com:SAP/SapMachine.git@6e62561730c46dc5000c39665c43951832192ceb:/src/java.base/share/classes/sun/security/ssl/SupportedGroupsExtension.java:904-975
java_non_smells_042,java,non_smells,java\non_smells\java_non_smells_042.java,mlcq,git@github.com:apache/hadoop.git@128dd91e10080bdcbcd7d555fa3c4105e55a6b51:/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/impl/pb/client/ClientAMProtocolPBClientImpl.java:138-147
python_data_class_001,python,data_class,python\data_class\python_data_class_001.py,manual:both_agree,click\src\click\exceptions.py:257-271
python_data_class_002,python,data_class,python\data_class\python_data_class_002.py,manual:both_agree,click\src\click\parser.py:245-250
python_data_class_003,python,data_class,python\data_class\python_data_class_003.py,manual:both_agree,django\django\contrib\admin\helpers.py:102-130
python_data_class_004,python,data_class,python\data_class\python_data_class_004.py,manual:both_agree,django\django\contrib\admin\helpers.py:530-541
python_data_class_005,python,data_class,python\data_class\python_data_class_005.py,manual:both_agree,django\django\core\cache\backends\db.py:12-28
python_data_class_006,python,data_class,python\data_class\python_data_class_006.py,manual:both_agree,django\django\core\serializers\xml_serializer.py:456-467
python_data_class_007,python,data_class,python\data_class\python_data_class_007.py,manual:both_agree,django\django\core\serializers\xml_serializer.py:470-484
python_data_class_008,python,data_class,python\data_class\python_data_class_008.py,manual:both_agree,django\django\db\migrations\exceptions.py:40-52
python_data_class_009,python,data_class,python\data_class\python_data_class_009.py,manual:both_agree,django\django\db\models\sql\subqueries.py:142-158
python_data_class_010,python,data_class,python\data_class\python_data_class_010.py,manual:both_agree,django\django\forms\models.py:246-257
python_data_class_011,python,data_class,python\data_class\python_data_class_011.py,manual:both_agree,django\django\template\exceptions.py:9-36
python_data_class_012,python,data_class,python\data_class\python_data_class_012.py,manual:both_agree,django\django\utils\feedgenerator.py:215-221
python_data_class_013,python,data_class,python\data_class\python_data_class_013.py,manual:both_agree,django\django\utils\jslex.py:6-18
python_data_class_014,python,data_class,python\data_class\python_data_class_014.py,manual:both_agree,scikit-learn\doc\tutorial\machine_learning_map\pyparsing.py:2345-2353
python_data_class_015,python,data_class,python\data_class\python_data_class_015.py,manual:both_agree,scikit-learn\doc\tutorial\machine_learning_map\pyparsing.py:3070-3075
python_data_class_016,python,data_class,python\data_class\python_data_class_016.py,manual:both_agree,scikit-learn\sklearn\_loss\link.py:17-56
python_data_class_017,python,data_class,python\data_class\python_data_class_017.py,manual:both_agree,scikit-learn\sklearn\exceptions.py:159-191
python_data_class_018,python,data_class,python\data_class\python_data_class_018.py,manual:both_agree,scikit-learn\sklearn\inspection\_plot\decision_boundary.py:64-406
python_data_class_019,python,data_class,python\data_class\python_data_class_019.py,manual:both_agree,scikit-learn\sklearn\tree\_reingold_tilford.py:181-188
python_data_class_020,python,data_class,python\data_class\python_data_class_020.py,manual:both_agree,scikit-learn\sklearn\utils\_estimator_html_repr.py:34-79
python_data_class_021,python,data_class,python\data_class\python_data_class_021.py,manual:both_agree,scikit-learn\sklearn\utils\_testing.py:1103-1114
python_data_class_022,python,data_class,python\data_class\python_data_class_022.py,manual:both_agree,scrapy\scrapy\core\http2\stream.py:38-47
python_data_class_023,python,data_class,python\data_class\python_data_class_023.py,manual:both_agree,scrapy\scrapy\pipelines\media.py:28-33
python_data_class_024,python,data_class,python\data_class\python_data_class_024.py,manual:both_agree,scrapy\scrapy\spiders\crawl.py:36-59
python_feature_envy_001,python,feature_envy,python\feature_envy\python_feature_envy_001.py,manual:both_agree,django\django\contrib\contenttypes\admin.py:21-88
python_feature_envy_002,python,feature_envy,python\feature_envy\python_feature_envy_002.py,manual:both_agree,django\django\contrib\contenttypes\management\__init__.py:12-37
python_feature_envy_003,python,feature_envy,python\feature_envy\python_feature_envy_003.py,manual:both_agree,django\django\contrib\postgres\operations.py:21-41
python_feature_envy_004,python,feature_envy,python\feature_envy\python_feature_envy_004.py,manual:both_agree,django\django\contrib\sessions\middleware.py:22-77
python_feature_envy_005,python,feature_envy,python\feature_envy\python_feature_envy_005.py,manual:both_agree,django\django\core\serializers\xml_serializer.py:215-290
python_feature_envy_006,python,feature_envy,python\feature_envy\python_feature_envy_006.py,manual:both_agree,django\django\core\serializers\xml_serializer.py:292-331
python_feature_envy_007,python,feature_envy,python\feature_envy\python_feature_envy_007.py,manual:both_agree,django\django\core\serializers\xml_serializer.py:333-371
python_feature_envy_008,python,feature_envy,python\feature_envy\python_feature_envy_008.py,manual:both_agree,django\django\db\backends\postgresql\introspection.py:81-127
python_feature_envy_009,python,feature_envy,python\feature_envy\python_feature_envy_009.py,manual:both_agree,django\django\db\migrations\operations\models.py:435-481
python_feature_envy_010,python,feature_envy,python\feature_envy\python_feature_envy_010.py,manual:both_agree,django\django\db\migrations\operations\models.py:555-573
python_feature_envy_011,python,feature_envy,python\feature_envy\python_feature_envy_011.py,manual:both_agree,django\django\db\migrations\operations\models.py:739-763
python_feature_envy_012,python,feature_envy,python\feature_envy\python_feature_envy_012.py,manual:both_agree,django\django\db\models\fields\__init__.py:2014-2046
python_feature_envy_013,python,feature_envy,python\feature_envy\python_feature_envy_013.py,manual:both_agree,django\django\db\models\fields\json.py:481-506
python_feature_envy_014,python,feature_envy,python\feature_envy\python_feature_envy_014.py,manual:both_agree,django\django\db\models\fields\json.py:510-532
python_feature_envy_015,python,feature_envy,python\feature_envy\python_feature_envy_015.py,manual:both_agree,django\django\utils\feedgenerator.py:285-338
python_feature_envy_016,python,feature_envy,python\feature_envy\python_feature_envy_016.py,manual:both_agree,django\django\utils\feedgenerator.py:392-442
python_feature_envy_017,python,feature_envy,python\feature_envy\python_feature_envy_017.py,manual:both_agree,flask\src\flask\debughelpers.py:57-78
python_feature_envy_018,python,feature_envy,python\feature_envy\python_feature_envy_018.py,manual:both_agree,flask\src\flask\testing.py:136-183
python_feature_envy_019,python,feature_envy,python\feature_envy\python_feature_envy_019.py,manual:both_agree,flask\src\flask\testing.py:48-86
python_feature_envy_020,python,feature_envy,python\feature_envy\python_feature_envy_020.py,manual:both_agree,requests\requests\sessions.py:334-354
python_feature_envy_021,python,feature_envy,python\feature_envy\python_feature_envy_021.py,manual:both_agree,scikit-learn\examples\applications\svm_gui.py:124-131
python_feature_envy_022,python,feature_envy,python\feature_envy\python_feature_envy_022.py,manual:both_agree,scikit-learn\examples\applications\svm_gui.py:271-350
python_feature_envy_023,python,feature_envy,python\feature_envy\python_feature_envy_023.py,manual:both_agree,scikit-learn\sklearn\tree\_export.py:262-286
python_feature_envy_024,python,feature_envy,python\feature_envy\python_feature_envy_024.py,manual:both_agree,scikit-learn\sklearn\tree\_export.py:288-399
python_feature_envy_025,python,feature_envy,python\feature_envy\python_feature_envy_025.py,manual:both_agree,scrapy\scrapy\commands\settings.py:47-62
python_feature_envy_026,python,feature_envy,python\feature_envy\python_feature_envy_026.py,manual:both_agree,scrapy\scrapy\contracts\__init__.py:158-178
python_feature_envy_027,python,feature_envy,python\feature_envy\python_feature_envy_027.py,manual:both_agree,scrapy\scrapy\core\downloader\__init__.py:162-188
python_feature_envy_028,python,feature_envy,python\feature_envy\python_feature_envy_028.py,manual:both_agree,scrapy\scrapy\core\downloader\handlers\ftp.py:107-113
python_feature_envy_029,python,feature_envy,python\feature_envy\python_feature_envy_029.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\httpcache.py:52-59
python_feature_envy_030,python,feature_envy,python\feature_envy\python_feature_envy_030.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\httpcompression.py:52-69
python_feature_envy_031,python,feature_envy,python\feature_envy\python_feature_envy_031.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\httpproxy.py:64-83
python_feature_envy_032,python,feature_envy,python\feature_envy\python_feature_envy_032.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\offsite.py:14-18
python_feature_envy_033,python,feature_envy,python\feature_envy\python_feature_envy_033.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\offsite.py:51-77
python_feature_envy_034,python,feature_envy,python\feature_envy\python_feature_envy_034.py,manual:both_agree,scrapy\scrapy\downloadermiddlewares\redirect.py:80-106
python_feature_envy_035,python,feature_envy,python\feature_envy\python_feature_envy_035.py,manual:both_agree,scrapy\scrapy\extensions\corestats.py:15-22
python_feature_envy_036,python,feature_envy,python\feature_envy\python_feature_envy_036.py,manual:both_agree,scrapy\scrapy\extensions\logstats.py:21-28
python_feature_envy_037,python,feature_envy,python\feature_envy\python_feature_envy_037.py,manual:both_agree,scrapy\scrapy\extensions\periodic_log.py:38-73
python_feature_envy_038,python,feature_envy,python\feature_envy\python_feature_envy_038.py,manual:both_agree,scrapy\scrapy\extensions\spiderstate.py:16-24
python_feature_envy_039,python,feature_envy,python\feature_envy\python_feature_envy_039.py,manual:both_agree,scrapy\scrapy\spidermiddlewares\offsite.py:65-91
python_god_class_001,python,god_class,python\god_class\python_god_class_001.py,manual:both_agree,click\src\click\core.py:160-831
python_god_class_002,python,god_class,python\god_class\python_god_class_002.py,manual:both_agree,django\django\apps\registry.py:13-433
python_god_class_003,python,god_class,python\god_class\python_god_class_003.py,manual:both_agree,django\django\contrib\admin\options.py:117-611
python_god_class_004,python,god_class,python\god_class\python_god_class_004.py,manual:both_agree,django\django\contrib\admin\options.py:614-2282
python_god_class_005,python,god_class,python\god_class\python_god_class_005.py,manual:both_agree,django\django\contrib\admin\sites.py:37-590
python_god_class_006,python,god_class,python\god_class\python_god_class_006.py,manual:both_agree,django\django\contrib\admin\views\main.py:54-585
python_god_class_007,python,god_class,python\god_class\python_god_class_007.py,manual:both_agree,django\django\contrib\gis\db\backends\postgis\operations.py:115-423
python_god_class_008,python,god_class,python\god_class\python_god_class_008.py,manual:both_agree,django\django\contrib\gis\gdal\geometries.py:60-520
python_god_class_009,python,god_class,python\god_class\python_god_class_009.py,manual:both_agree,django\django\contrib\sessions\backends\base.py:33-365
python_god_class_010,python,god_class,python\god_class\python_god_class_010.py,manual:both_agree,django\django\db\backends\base\base.py:44-802
python_god_class_011,python,god_class,python\god_class\python_god_class_011.py,manual:both_agree,django\django\db\backends\base\schema.py:75-1830
python_god_class_012,python,god_class,python\god_class\python_god_class_012.py,manual:both_agree,django\django\db\backends\oracle\operations.py:21-722
python_god_class_013,python,god_class,python\god_class\python_god_class_013.py,manual:both_agree,django\django\db\models\base.py:459-2477
python_god_class_014,python,god_class,python\god_class\python_god_class_014.py,manual:both_agree,django\django\db\models\expressions.py:169-477
python_god_class_015,python,god_class,python\god_class\python_god_class_015.py,manual:both_agree,django\django\db\models\fields\__init__.py:113-1088
python_god_class_016,python,god_class,python\god_class\python_god_class_016.py,manual:both_agree,django\django\db\models\fields\related.py:1301-1982
python_god_class_017,python,god_class,python\god_class\python_god_class_017.py,manual:both_agree,django\django\db\models\fields\related.py:513-887
python_god_class_018,python,god_class,python\god_class\python_god_class_018.py,manual:both_agree,django\django\db\models\fields\related.py:89-510
python_god_class_019,python,god_class,python\god_class\python_god_class_019.py,manual:both_agree,django\django\db\models\fields\related.py:899-1191
python_god_class_020,python,god_class,python\god_class\python_god_class_020.py,manual:both_agree,django\django\db\models\fields\related_descriptors.py:986-1504
python_god_class_021,python,god_class,python\god_class\python_god_class_021.py,manual:both_agree,django\django\db\models\fields\reverse_related.py:20-244
python_god_class_022,python,god_class,python\god_class\python_god_class_022.py,manual:both_agree,django\django\db\models\options.py:87-1014
python_god_class_023,python,god_class,python\god_class\python_god_class_023.py,manual:both_agree,django\django\db\models\query.py:291-1976
python_god_class_024,python,god_class,python\god_class\python_god_class_024.py,manual:both_agree,django\django\db\models\sql\query.py:158-2590
python_god_class_025,python,god_class,python\god_class\python_god_class_025.py,manual:both_agree,django\django\forms\boundfield.py:14-302
python_god_class_026,python,god_class,python\god_class\python_god_class_026.py,manual:both_agree,django\django\forms\forms.py:56-530
python_god_class_027,python,god_class,python\god_class\python_god_class_027.py,manual:both_agree,django\django\forms\formsets.py:54-531
python_god_class_028,python,god_class,python\god_class\python_god_class_028.py,manual:both_agree,django\django\http\request.py:51-423
python_god_class_029,python,god_class,python\god_class\python_god_class_029.py,manual:both_agree,django\django\urls\resolvers.py:456-828
python_god_class_030,python,god_class,python\god_class\python_god_class_030.py,manual:both_agree,flask\src\flask\app.py:79-1498
python_god_class_031,python,god_class,python\god_class\python_god_class_031.py,manual:both_agree,flask\src\flask\sansio\app.py:59-964
python_god_class_032,python,god_class,python\god_class\python_god_class_032.py,manual:both_agree,flask\src\flask\sansio\blueprints.py:119-632
python_god_class_033,python,god_class,python\god_class\python_god_class_033.py,manual:both_agree,flask\src\flask\sansio\scaffold.py:52-698
python_god_class_034,python,god_class,python\god_class\python_god_class_034.py,manual:both_agree,requests\requests\models.py:641-1034
python_god_class_035,python,god_class,python\god_class\python_god_class_035.py,manual:both_agree,requests\requests\sessions.py:357-818
python_god_class_036,python,god_class,python\god_class\python_god_class_036.py,manual:both_agree,scikit-learn\doc\tutorial\machine_learning_map\pyparsing.py:1075-2334
python_god_class_037,python,god_class,python\god_class\python_god_class_037.py,manual:both_agree,scikit-learn\sklearn\model_selection\_search.py:384-1161
python_god_class_038,python,god_class,python\god_class\python_god_class_038.py,manual:both_agree,scrapy\scrapy\commands\parse.py:24-354
python_god_class_039,python,god_class,python\god_class\python_god_class_039.py,manual:both_agree,scrapy\scrapy\core\http2\protocol.py:76-422
python_god_class_040,python,god_class,python\god_class\python_god_class_040.py,manual:both_agree,scrapy\scrapy\settings\__init__.py:88-526
python_long_method_001,python,long_method,python\long_method\python_long_method_001.py,rule,django\django\contrib\contenttypes\views.py:9
python_long_method_002,python,long_method,python\long_method\python_long_method_002.py,rule,scikit-learn\sklearn\multiclass.py:399
python_long_method_003,python,long_method,python\long_method\python_long_method_003.py,rule,scikit-learn\sklearn\multiclass.py:759
python_long_method_004,python,long_method,python\long_method\python_long_method_004.py,rule,scikit-learn\sklearn\multiclass.py:835
python_long_method_005,python,long_method,python\long_method\python_long_method_005.py,rule,scikit-learn\sklearn\multiclass.py:1148
python_long_method_006,python,long_method,python\long_method\python_long_method_006.py,rule,django\django\contrib\auth\management\commands\createsuperuser.py:90
python_long_method_007,python,long_method,python\long_method\python_long_method_007.py,rule,scikit-learn\sklearn\datasets\_kddcup99.py:246
python_long_method_008,python,long_method,python\long_method\python_long_method_008.py,rule,django\django\db\backends\sqlite3\_functions.py:40
python_long_method_009,python,long_method,python\long_method\python_long_method_009.py,rule,scikit-learn\sklearn\metrics\pairwise.py:72
python_long_method_010,python,long_method,python\long_method\python_long_method_010.py,rule,scikit-learn\sklearn\metrics\pairwise.py:405
python_long_method_011,python,long_method,python\long_method\python_long_method_011.py,rule,scikit-learn\sklearn\metrics\pairwise.py:816
python_long_method_012,python,long_method,python\long_method\python_long_method_012.py,rule,scikit-learn\sklearn\metrics\pairwise.py:1674
python_long_method_013,python,long_method,python\long_method\python_long_method_013.py,rule,scikit-learn\sklearn\metrics\pairwise.py:1985
python_long_method_014,python,long_method,python\long_method\python_long_method_014.py,rule,scikit-learn\sklearn\metrics\pairwise.py:2168
python_long_method_015,python,long_method,python\long_method\python_long_method_015.py,rule,django\tests\test_utils\tests.py:816
python_long_method_016,python,long_method,python\long_method\python_long_method_016.py,rule,django\tests\test_utils\tests.py:1878
python_long_method_017,python,long_method,python\long_method\python_long_method_017.py,rule,django\tests\model_forms\tests.py:1784
python_long_method_018,python,long_method,python\long_method\python_long_method_018.py,rule,django\tests\model_forms\tests.py:1923
python_long_method_019,python,long_method,python\long_method\python_long_method_019.py,rule,django\tests\model_forms\tests.py:3322
python_long_method_020,python,long_method,python\long_method\python_long_method_020.py,rule,scikit-learn\sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py:571
python_long_method_021,python,long_method,python\long_method\python_long_method_021.py,rule,django\django\contrib\admin\views\main.py:153
python_long_method_022,python,long_method,python\long_method\python_long_method_022.py,rule,django\django\contrib\admin\views\main.py:390
python_long_method_023,python,long_method,python\long_method\python_long_method_023.py,rule,scrapy\scrapy\core\downloader\middleware.py:35
python_long_method_024,python,long_method,python\long_method\python_long_method_024.py,rule,django\tests\runtests.py:199
python_long_method_025,python,long_method,python\long_method\python_long_method_025.py,rule,django\django\templatetags\i18n.py:458
python_long_method_026,python,long_method,python\long_method\python_long_method_026.py,rule,django\django\templatetags\i18n.py:148
python_long_method_027,python,long_method,python\long_method\python_long_method_027.py,rule,scikit-learn\sklearn\utils\tests\test_pprint.py:441
python_long_method_028,python,long_method,python\long_method\python_long_method_028.py,rule,django\tests\migrations\test_autodetector.py:1535
python_long_method_029,python,long_method,python\long_method\python_long_method_029.py,rule,django\tests\migrations\test_autodetector.py:1590
python_long_method_030,python,long_method,python\long_method\python_long_method_030.py,rule,django\tests\migrations\test_autodetector.py:1776
python_long_method_031,python,long_method,python\long_method\python_long_method_031.py,rule,django\tests\migrations\test_autodetector.py:1833
python_long_method_032,python,long_method,python\long_method\python_long_method_032.py,rule,django\tests\migrations\test_autodetector.py:2088
python_long_method_033,python,long_method,python\long_method\python_long_method_033.py,rule,django\tests\migrations\test_autodetector.py:2921
python_long_method_034,python,long_method,python\long_method\python_long_method_034.py,rule,django\tests\migrations\test_autodetector.py:4053
python_long_method_035,python,long_method,python\long_method\python_long_method_035.py,rule,django\tests\migrations\test_autodetector.py:4760
python_long_method_036,python,long_method,python\long_method\python_long_method_036.py,rule,django\tests\migrations\test_autodetector.py:5050
python_long_method_037,python,long_method,python\long_method\python_long_method_037.py,rule,scikit-learn\sklearn\gaussian_process\_gpr.py:222
python_long_method_038,python,long_method,python\long_method\python_long_method_038.py,rule,scikit-learn\sklearn\gaussian_process\_gpr.py:363
python_long_method_039,python,long_method,python\long_method\python_long_method_039.py,rule,scikit-learn\sklearn\gaussian_process\_gpr.py:537
python_long_method_040,python,long_method,python\long_method\python_long_method_040.py,rule,scikit-learn\sklearn\tree\tests\test_tree.py:1466
python_long_method_041,python,long_method,python\long_method\python_long_method_041.py,rule,scikit-learn\sklearn\tree\tests\test_tree.py:1651
python_long_method_042,python,long_method,python\long_method\python_long_method_042.py,rule,scikit-learn\sklearn\utils\tests\test_sparsefuncs.py:254
python_long_parameter_list_001,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_001.py,rule,scikit-learn\sklearn\datasets\_kddcup99.py:63
python_long_parameter_list_002,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_002.py,rule,scrapy\scrapy\http\response\__init__.py:41
python_long_parameter_list_003,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_003.py,rule,scrapy\scrapy\http\response\__init__.py:157
python_long_parameter_list_004,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_004.py,rule,scrapy\scrapy\http\response\__init__.py:208
python_long_parameter_list_005,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_005.py,rule,django\django\contrib\admin\views\main.py:57
python_long_parameter_list_006,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_006.py,rule,django\tests\runtests.py:368
python_long_parameter_list_007,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_007.py,rule,scikit-learn\sklearn\kernel_approximation.py:996
python_long_parameter_list_008,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_008.py,rule,django\django\templatetags\i18n.py:105
python_long_parameter_list_009,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_009.py,rule,scikit-learn\sklearn\utils\tests\test_pprint.py:20
python_long_parameter_list_010,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_010.py,rule,scikit-learn\sklearn\utils\tests\test_pprint.py:105
python_long_parameter_list_011,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_011.py,rule,scikit-learn\sklearn\utils\tests\test_pprint.py:205
python_long_parameter_list_012,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_012.py,rule,scikit-learn\sklearn\gaussian_process\_gpr.py:200
python_long_parameter_list_013,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_013.py,rule,scikit-learn\sklearn\externals\_scipy\sparse\csgraph\_laplacian.py:20
python_long_parameter_list_014,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_014.py,rule,scikit-learn\sklearn\utils\tests\test_sparsefuncs.py:777
python_long_parameter_list_015,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_015.py,rule,scikit-learn\sklearn\cluster\_mean_shift.py:137
python_long_parameter_list_016,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_016.py,rule,scikit-learn\sklearn\decomposition\_kernel_pca.py:278
python_long_parameter_list_017,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_017.py,rule,django\django\db\models\sql\query.py:1362
python_long_parameter_list_018,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_018.py,rule,django\django\db\models\sql\query.py:1557
python_long_parameter_list_019,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_019.py,rule,scikit-learn\sklearn\datasets\tests\test_openml.py:222
python_long_parameter_list_020,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_020.py,rule,scikit-learn\sklearn\datasets\tests\test_openml.py:931
python_long_parameter_list_021,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_021.py,rule,django\django\db\backends\base\schema.py:842
python_long_parameter_list_022,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_022.py,rule,django\django\db\backends\base\schema.py:1404
python_long_parameter_list_023,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_023.py,rule,django\django\db\backends\base\schema.py:1591
python_long_parameter_list_024,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_024.py,rule,django\django\db\backends\base\schema.py:1631
